"comfort","price","rooms_count","useful_surface","built_surface","construction_year","level","max_level","kitchens_count","bathrooms_count","parking_lots_count","balconies_count"
1,55000,2,40,42,1978,6,10,1,1,1,1
1,64000,2,59,65,1964,8,10,1,1,0,1
1,135000,3,73,79,1992,6,8,1,2,0,0
1,149000,2,61,80,2015,0,3,1,1,0,0
1,67000,2,52,52,1982,7,8,1,1,0,1
1,170000,3,100,120,1970,7,8,1,2,1,1
1,54500,2,53,65,2020,2,7,1,1,1,1
1,45000,1,31,35,1979,4,10,1,1,0,1
1,68700,2,57,61,2020,6,10,1,1,1,2
1,62500,2,58,62,1982,2,8,1,1,0,1
1,133500,2,56,67,2020,0,5,1,1,0,1
1,125900,3,67,80,1983,2,10,1,2,0,1
1,147000,3,70,82,1990,7,8,1,2,0,1
1,63000,2,53,56,1974,3,10,1,1,0,1
1,100000,3,103,130,2020,2,4,1,2,0,1
1,78500,3,60,70,1960,4,8,1,1,0,1
1,85000,4,94,109,1980,10,11,1,2,0,2
1,77900,2,55,57,1984,4,8,1,1,0,1
1,73000,2,52,60,1980,2,8,1,1,1,1
1,159000,4,97,111,2020,2,3,1,2,1,2
1,81000,2,59,74,2012,3,4,1,1,0,1
1,82000,2,60,62,1987,5,8,1,1,0,1
4,135000,3,101,120,2021,6,9,1,2,0,1
1,59000,2,45,56,2021,8,11,1,1,0,1
1,52900,2,48,60,1960,3,6,1,1,0,1
1,74900,3,70,81,2020,1,4,1,2,0,1
1,75000,2,50,55,1961,6,7,1,1,0,0
1,47000,1,39,42,1987,4,8,1,1,0,1
1,85000,2,60,65,1990,3,4,1,1,0,1
4,74900,3,71,81,2020,3,4,1,1,0,1
1,105000,4,75,85,1984,2,8,1,2,1,2
1,65000,2,63,72,1953,1,2,1,1,1,1
1,97500,3,89,95,2020,1,5,1,2,0,1
4,187000,3,102,130,2009,12,21,1,2,0,1
1,87500,3,87,87,2020,2,3,1,2,1,1
1,55500,2,66,77,2020,3,5,1,1,1,1
1,128000,3,73,75,2005,2,6,1,2,1,1
1,148500,4,82,90,1960,3,8,1,2,0,1
1,63000,2,63,63,2020,1,3,1,1,0,1
1,102500,2,58,69,2020,2,3,1,1,0,1
4,119900,3,110,120,1965,1,7,1,2,0,2
1,82500,2,59,74,2020,5,6,1,1,0,1
4,144300,2,57,76,2020,4,5,1,1,0,1
4,94000,1,45,54,2019,3,7,1,1,0,1
1,179000,3,84,90,1984,1,3,1,2,0,2
1,43499,2,44,52,2020,1,4,1,1,0,1
1,73900,2,65,75,2010,2,3,1,1,0,1
1,141000,3,82,82,1994,1,7,1,2,1,2
1,75000,2,50,60,2019,1,3,1,1,0,1
4,193400,3,165,190,2020,0,4,1,2,0,1
1,70000,2,54,54,1978,0,10,1,1,0,1
1,104900,3,75,80,1930,1,2,1,2,1,2
1,69038,2,65,75,2020,4,6,1,1,0,1
1,126990,3,70,70,1939,2,3,1,1,0,1
1,49800,2,56,65,2021,2,5,1,1,0,1
1,149100,4,110,178,2020,3,4,1,3,1,2
1,78000,2,49,58,1980,9,10,1,1,0,1
1,51000,1,35,35,2013,1,11,1,1,0,1
4,130000,3,95,114,2007,3,4,1,2,1,0
4,107000,2,54,76,2010,4,7,1,2,1,1
2,60000,3,57,70,1974,0,10,1,1,0,0
4,72000,1,40,40,2015,5,5,1,1,0,0
1,73000,3,67,74,1981,7,10,1,2,0,1
4,154682,2,58,70,2020,2,5,1,1,0,1
1,73500,3,68,78,1975,0,4,1,1,2,1
1,68500,3,65,75,1982,1,8,1,2,0,1
1,135000,3,75,80,2020,5,8,1,2,0,1
1,68501,2,48,66,1968,5,10,1,1,0,1
1,130000,3,65,70,1980,3,8,1,2,0,1
1,108000,2,57,67,2010,6,7,1,1,0,0
4,160000,3,79,85,1996,5,8,1,2,0,1
1,95000,3,74,88,1987,3,8,1,2,0,1
1,88000,3,82,96,2020,7,7,1,1,0,1
2,51900,3,48,54,1976,4,4,1,1,1,1
1,51900,2,58,68,2019,1,5,1,1,0,1
1,77500,2,50,54,1975,4,10,1,1,0,1
1,72500,3,63,70,1971,0,4,1,1,1,1
1,154900,4,107,127,1984,1,3,1,2,0,1
1,126000,2,60,65,2020,1,3,1,1,0,1
1,133000,3,68,80,1981,5,8,1,2,0,1
4,80000,2,42,48,1961,3,9,1,1,0,2
4,199900,3,108,127,2007,1,5,1,2,1,3
1,63000,2,54,70,2020,3,6,1,1,0,1
4,87000,3,65,65,1963,3,10,1,1,0,0
1,72900,3,65,85,2021,2,6,1,1,0,1
4,145000,2,64,72,2018,4,8,1,2,1,1
1,99000,2,40,53,2019,1,10,1,1,0,1
1,77000,3,88,106,2019,3,7,1,2,1,2
1,87791,3,83,94,2020,1,6,1,2,0,1
4,55000,2,52,57,2020,2,4,1,1,0,1
1,120483,3,93,93,2020,2,12,1,2,1,2
1,55238,2,40,48,2020,2,3,1,1,0,1
1,124000,3,65,73,2016,1,4,1,2,1,1
1,91500,2,64,97,2021,0,6,1,1,0,1
4,179900,4,108,120,2014,9,12,1,2,0,1
1,48000,1,40,52,2019,4,5,1,1,0,1
1,65000,3,65,72,1972,7,8,1,1,0,2
1,85000,3,55,60,1980,7,9,1,1,1,1
1,91500,2,40,59,2019,2,5,1,1,1,1
1,150000,3,81,90,1984,6,8,1,2,0,1
4,74900,3,85,95,2020,1,5,1,2,0,1
1,89000,3,65,75,1973,4,10,1,1,0,1
1,180000,3,110,118,2007,1,3,1,3,1,0
4,185000,2,46,54,2020,6,7,1,1,0,0
1,119900,2,68,75,2009,8,12,1,1,0,0
1,129499,2,55,57,2006,0,5,1,1,0,0
1,82000,2,58,58,1982,9,10,1,1,0,1
1,70000,3,70,70,1970,6,10,1,1,0,1
1,59000,2,54,65,1986,3,8,1,1,0,1
1,89250,3,95,135,2010,0,3,1,3,0,1
1,94700,2,50,76,2020,3,4,1,1,0,2
1,85000,4,80,80,1975,4,10,1,2,1,1
1,87000,2,64,79,2018,0,11,1,1,0,0
1,54500,2,55,62,2020,3,5,1,1,0,1
1,138000,5,145,170,1940,6,8,2,2,1,3
1,53550,2,51,60,2021,1,3,1,1,0,1
1,66500,2,58,58,1982,5,8,1,1,0,1
1,99500,3,84,100,1987,8,10,1,2,0,1
4,152000,2,61,75,2019,10,10,1,2,1,1
1,197000,3,80,80,2017,8,10,1,2,1,1
1,94815,2,58,70,2020,4,4,1,1,0,1
1,132000,2,50,65,2018,1,4,1,1,0,0
1,72000,2,50,76,2019,1,3,1,1,0,0
1,46500,2,43,51,2020,1,7,1,1,1,1
1,98000,3,75,88,1976,2,10,1,1,0,1
1,137000,4,81,93,2020,2,7,1,2,0,3
1,55000,1,38,48,2008,8,8,1,1,0,1
1,115900,2,70,75,2020,3,3,1,1,0,1
1,54500,2,60,72,2020,3,7,1,1,1,1
1,55000,2,40,42,1978,6,10,1,1,1,1
1,54600,2,52,62,2020,1,6,1,1,1,1
1,52000,1,38,40,1980,1,8,1,1,0,1
1,82500,3,70,80,1970,2,4,1,2,0,1
1,90000,3,90,120,2008,4,10,1,2,0,1
4,93000,3,85,115,2020,3,11,1,2,0,1
1,182457,2,44,55,2020,3,8,1,1,0,0
1,80000,2,60,75,1990,0,8,1,1,0,1
1,58500,1,37,52,2017,3,5,1,1,1,1
1,98000,2,55,65,2020,0,8,1,1,0,0
1,130000,3,66,93,1950,1,2,1,1,1,2
1,79900,3,70,76,1990,2,8,1,2,0,1
1,75599,3,72,83,2020,1,3,1,2,0,2
1,59750,2,66,76,2010,13,15,1,1,0,1
1,59900,2,52,69,2019,4,8,1,1,1,1
4,97500,2,52,55,1982,5,8,1,1,1,1
1,69999,2,55,65,1982,5,10,1,1,0,1
1,50900,2,42,52,2021,0,4,1,1,0,0
1,77000,3,82,97,2010,10,10,1,1,1,1
1,43000,1,36,44,1983,0,8,1,1,0,0
1,105000,3,65,69,1986,4,4,1,1,0,1
1,179000,2,53,70,2021,4,4,1,1,0,0
1,75000,2,56,67,2019,0,5,1,1,0,0
1,80000,3,65,65,1970,7,10,1,1,0,1
1,100000,3,69,69,1968,3,4,1,1,1,1
4,125000,3,64,79,2020,6,7,1,2,0,1
1,97500,2,65,75,2020,1,2,1,1,0,2
1,139000,2,70,77,1989,2,8,1,1,0,1
1,91400,3,73,85,1987,0,8,1,2,1,0
1,85000,3,62,75,1972,5,10,1,1,1,1
1,71000,1,39,49,2020,3,3,1,1,0,1
1,62000,2,64,75,1986,5,10,1,1,0,1
4,95610,2,57,75,2020,2,3,1,1,0,1
4,150000,3,75,80,1984,1,8,1,2,0,1
1,67000,2,54,59,1985,6,8,1,1,0,1
1,75000,3,63,80,1971,3,4,1,1,0,1
4,105000,2,55,66,2019,3,7,1,1,0,1
1,39000,2,45,47,2015,4,7,1,1,0,1
1,38900,1,33,38,1976,3,10,1,1,0,0
1,65900,2,55,55,1986,3,8,1,1,0,1
1,63400,1,37,46,2020,1,6,1,1,0,1
1,124000,3,187,220,2020,5,5,1,2,0,1
1,67000,2,63,72,2020,7,7,1,1,0,1
1,97900,2,61,71,2020,2,3,1,1,0,1
1,57500,1,35,35,1987,5,10,1,1,0,1
4,77620,2,40,59,2021,4,8,1,1,0,1
1,110000,4,85,85,1981,0,8,1,2,0,1
1,73000,1,44,52,2016,8,12,1,1,0,1
1,117000,3,80,90,2020,1,2,1,1,0,2
1,119000,3,84,87,1939,2,5,1,1,0,1
1,74000,2,62,76,2020,4,6,1,1,0,1
1,69500,4,90,90,1974,4,4,1,2,0,3
1,60000,1,38,45,1989,6,8,1,1,0,0
1,44000,2,50,55,2016,0,3,1,1,0,1
1,85000,2,65,79,2019,1,2,1,1,0,1
4,85000,2,55,76,2009,5,11,1,1,0,1
1,138000,4,87,97,1983,7,9,1,2,0,2
1,75000,2,51,61,2021,2,4,1,1,0,1
1,75500,2,47,64,2019,4,4,1,1,1,1
1,105000,2,57,60,2020,5,8,1,1,0,1
1,94000,2,57,57,1986,2,10,1,1,0,1
1,91000,2,60,65,1993,3,7,1,1,1,3
2,125000,3,90,103,1977,5,10,1,1,0,2
1,161000,3,66,70,2016,4,7,1,1,0,1
1,132500,4,85,95,1978,1,10,1,2,0,2
1,118900,3,80,86,2015,5,5,1,2,1,1
1,76900,3,91,101,2020,0,5,1,2,0,0
1,60000,3,62,70,1975,9,10,1,1,0,1
2,47500,2,39,45,1975,7,10,1,1,1,1
1,107990,1,50,60,2008,7,12,1,1,0,0
1,63000,1,38,40,1990,1,4,1,1,1,1
1,61500,2,53,53,1970,4,10,1,1,0,1
1,115000,3,70,70,1940,1,2,1,2,1,1
1,85000,2,57,64,1989,4,8,1,1,0,1
1,52950,2,66,72,2020,2,5,1,1,0,1
4,134999,2,69,82,2012,1,12,1,1,1,1
4,49999,2,50,84,2020,0,5,1,1,0,0
1,74500,3,70,80,1982,2,8,1,2,0,1
1,133000,4,85,85,1985,6,8,1,2,0,0
1,73500,2,51,65,1980,2,8,1,1,0,1
1,140000,3,63,73,1983,4,10,1,2,0,0
1,119500,2,65,77,2007,6,12,1,1,0,2
1,165000,4,103,126,2021,4,5,1,2,0,1
1,68500,3,72,80,2008,5,5,1,2,0,0
4,60000,3,74,90,2019,4,6,1,1,1,1
1,139000,3,64,70,1985,4,8,1,2,2,2
1,73000,2,55,63,1925,3,4,1,1,0,0
1,120000,3,106,132,2011,2,8,1,2,0,1
1,95500,2,71,87,2020,7,11,1,1,0,1
1,69800,2,47,60,1960,2,7,1,1,0,1
1,115000,2,60,65,1989,0,8,1,1,0,0
1,75000,2,70,88,1926,4,5,1,2,1,0
1,185001,3,96,125,2020,0,4,1,2,0,1
1,86000,2,66,81,2009,7,12,1,1,0,2
4,117500,2,51,63,2021,7,8,1,1,0,1
4,120000,3,92,111,2020,1,11,1,2,0,2
4,71000,2,52,62,1985,1,9,1,1,0,1
4,45000,2,44,51,2021,2,6,1,1,1,1
1,65500,2,52,57,1966,7,10,1,1,0,1
1,75000,3,57,69,1962,2,7,1,1,0,0
1,78000,4,99,99,1976,12,12,1,2,0,3
1,116900,3,96,132,2011,0,8,1,2,1,1
1,125000,4,87,87,1966,4,4,1,2,0,1
1,110000,2,60,67,1990,2,4,1,1,0,1
1,85000,2,55,66,2020,1,2,1,1,0,0
1,175000,3,69,75,2017,6,10,1,2,1,0
4,47200,1,50,61,2020,1,8,1,1,0,1
4,99000,3,86,99,2008,2,5,1,1,0,0
1,45000,2,45,54,2021,2,6,1,1,0,1
1,52000,2,38,42,1972,8,10,1,1,1,1
1,60795,2,57,62,2020,1,8,1,1,0,1
4,98000,2,72,90,2016,0,7,1,1,0,0
1,74500,2,51,63,1984,8,8,1,1,0,1
1,89900,3,65,77,1980,6,8,1,2,0,1
1,65900,2,56,66,1978,7,10,1,1,0,1
1,78000,3,69,87,1979,9,9,1,1,0,2
1,35000,1,36,41,2010,8,15,1,1,1,1
4,169500,3,105,120,2020,3,3,1,2,1,3
1,145000,3,86,118,2020,1,5,1,2,1,2
1,85000,4,79,79,1977,4,4,1,2,0,1
4,36000,2,45,55,2018,2,6,1,1,1,1
1,103440,3,91,121,2020,3,4,1,2,0,2
1,85000,2,80,107,2020,0,7,1,1,0,1
1,83000,2,50,69,2020,1,5,1,1,0,1
1,140000,3,74,85,2020,10,12,1,1,0,1
1,59500,2,55,57,1976,6,8,1,1,0,1
1,114500,2,65,77,2007,6,12,1,1,0,2
1,65000,2,64,75,2020,1,3,1,1,0,1
1,59900,1,40,50,1986,6,8,1,1,0,1
1,138000,3,86,100,1940,3,4,1,2,0,1
1,99800,2,71,85,2007,4,5,1,1,0,1
1,76000,3,65,68,1969,2,4,1,1,1,1
1,91500,2,62,74,2020,2,3,1,1,0,1
1,99900,3,121,121,2016,0,3,1,2,1,0
1,80000,3,70,70,1978,9,10,1,1,0,1
1,66000,3,65,78,2020,1,6,1,2,1,1
1,64000,1,39,45,1989,3,8,1,1,0,1
1,137500,4,85,95,1984,3,4,1,2,0,1
1,68200,2,72,79,2020,3,5,1,1,0,1
1,53900,2,49,59,2020,2,9,1,1,1,1
1,75000,3,98,123,2018,4,4,1,2,1,1
1,70000,2,54,76,2019,3,5,1,1,0,1
1,124900,3,84,90,1990,0,4,1,2,0,1
4,159000,4,93,120,2009,2,4,1,3,0,1
1,173000,3,97,108,2009,10,16,1,2,0,1
1,129000,3,84,85,1995,0,4,1,1,0,1
1,53400,2,47,50,2020,3,4,1,1,1,1
1,88400,4,92,100,1976,6,10,1,2,0,2
1,51500,1,38,40,1990,0,8,1,1,0,0
1,47000,1,36,36,1977,9,10,1,1,0,1
1,77000,3,70,74,1987,7,8,1,2,0,1
1,60000,2,53,53,2007,2,2,1,1,0,1
4,128000,2,75,90,2009,11,11,1,2,0,1
1,54999,2,36,50,1973,1,10,1,1,0,1
4,125000,3,67,97,2020,6,6,1,2,0,1
1,97000,4,89,89,1982,3,8,1,2,1,2
1,73500,2,52,60,1987,3,8,1,1,1,1
1,54000,2,54,65,2020,4,8,1,1,0,1
1,58900,2,58,70,2020,1,4,1,1,1,1
1,64285,2,58,70,2020,9,9,1,1,0,1
1,140000,3,100,130,2020,11,12,1,3,0,1
1,68000,2,50,60,2016,0,3,1,1,1,0
1,147000,3,82,95,1992,1,7,1,2,0,2
1,63900,2,52,60,1982,7,8,1,1,0,1
1,139000,4,85,90,1984,10,11,1,2,1,1
1,79000,2,50,50,1982,9,10,1,1,0,1
1,115000,2,58,63,1996,7,8,1,1,1,2
1,90000,2,64,90,2019,0,11,1,1,0,0
1,88000,2,74,88,2019,0,3,1,1,0,1
1,55000,1,35,38,1986,8,8,1,1,0,1
1,76001,2,35,42,1962,0,3,1,1,0,0
1,105000,3,68,148,2020,0,3,1,2,0,1
1,58500,2,51,60,1984,6,8,1,1,1,1
1,50110,2,59,69,2021,1,9,1,1,0,1
1,150000,3,74,95,1935,1,2,1,1,0,1
1,199000,6,194,326,2011,2,2,2,4,2,2
1,66700,3,85,94,2020,1,3,1,2,0,2
1,51000,2,50,63,2020,2,6,1,1,1,1
1,109000,3,73,73,1977,8,10,1,1,0,1
1,92000,3,61,70,2020,1,8,1,1,0,1
1,135000,2,60,75,2019,7,11,1,1,1,1
1,55000,2,40,43,1940,7,8,1,1,0,0
4,175000,3,77,92,2018,5,7,1,2,1,3
1,86060,2,66,66,2020,5,12,1,1,0,1
1,121000,2,71,83,2016,1,3,1,1,1,1
1,80300,3,83,91,2020,4,5,1,2,0,1
1,135000,3,110,130,1928,5,12,1,2,0,2
1,56999,1,40,48,1981,7,9,1,1,0,1
4,172000,3,75,130,2020,5,6,1,2,0,1
1,41500,1,36,40,1972,2,4,1,1,0,0
1,50000,1,38,38,1989,0,8,1,1,0,0
1,79500,3,68,79,1974,3,4,1,1,0,1
2,71490,3,62,71,1963,6,8,1,1,0,1
1,71000,1,40,50,1985,3,8,1,1,0,1
4,84100,2,75,88,2021,2,4,1,1,0,2
4,185600,3,78,97,2021,7,8,1,2,0,1
1,66500,2,52,56,1965,7,10,1,1,0,1
1,34150,2,49,55,2020,2,4,1,1,0,1
1,47000,1,42,52,2020,1,6,1,1,0,1
1,46000,2,52,53,1981,4,4,1,1,0,1
1,199000,4,117,140,1938,2,2,1,2,1,1
1,60000,2,57,62,1970,5,10,1,1,1,1
1,110000,2,75,85,1984,8,8,1,1,1,0
1,135000,3,80,95,2020,0,5,1,2,0,0
1,119900,3,63,113,2020,2,3,1,1,1,2
1,51500,2,43,60,2016,0,7,1,1,0,0
1,155000,4,94,94,1996,3,10,1,2,1,2
1,74900,3,70,82,2020,2,4,1,2,0,1
1,54800,2,51,57,2020,2,5,1,1,0,1
1,55500,2,50,60,2020,1,5,1,1,0,1
1,36900,1,35,42,2020,2,3,1,1,0,1
1,132000,3,98,110,1960,2,3,1,2,0,1
1,75000,2,51,51,1968,1,10,1,1,0,1
1,124000,3,70,87,2019,2,10,1,2,0,1
1,48500,2,54,54,1972,9,9,1,1,0,1
1,91900,3,68,74,1983,5,8,1,2,0,1
1,59500,2,49,52,1974,9,10,1,1,1,1
1,41800,2,47,57,2020,1,3,1,1,0,1
1,61000,3,76,86,2019,3,8,1,1,1,1
1,68500,2,59,59,1980,10,10,1,1,0,1
1,70000,3,66,79,1966,8,10,1,1,0,1
1,62476,1,44,54,2021,2,9,1,1,0,1
1,38000,1,32,37,2021,6,7,1,1,0,1
1,93000,3,84,94,2019,1,6,1,2,0,2
1,75999,4,77,105,1982,7,8,1,2,0,2
1,75000,3,59,71,1964,2,12,1,1,0,0
1,107000,3,72,85,1985,1,4,1,2,1,1
1,90000,3,60,67,1935,2,5,1,2,0,1
1,94999,3,62,74,2019,1,3,1,2,0,1
1,123000,2,58,85,2009,5,17,1,1,0,1
1,179000,3,61,110,2010,1,3,1,2,1,0
1,120000,3,92,111,2020,8,11,1,2,0,2
1,97500,2,62,75,1990,4,8,1,1,0,1
1,118900,3,71,88,2021,2,7,1,2,0,1
1,97000,3,62,73,1965,3,3,1,1,0,0
1,136129,3,100,114,2020,7,7,1,2,0,1
1,60000,2,44,48,1960,0,8,1,1,0,1
4,124500,3,70,105,2019,1,10,1,2,0,1
1,82000,3,59,84,1967,1,10,1,1,0,2
4,125000,3,64,79,2020,4,7,1,2,0,1
1,88000,2,68,85,2020,4,6,1,1,0,1
1,128500,2,63,73,2019,1,6,1,1,1,1
4,133000,3,78,91,2019,0,3,1,2,0,0
1,85000,2,55,55,1980,8,10,1,1,0,1
1,42500,1,32,32,1984,0,8,1,1,0,0
1,125000,2,50,55,1980,1,4,1,1,0,1
4,87600,2,59,70,2021,4,10,1,1,0,1
1,86000,2,70,86,2019,3,4,1,1,0,1
1,52146,2,52,61,2020,1,7,1,1,1,1
1,75000,2,50,55,1980,1,4,1,1,1,1
1,48000,1,39,47,2019,0,6,1,1,0,1
1,180000,4,90,102,1950,3,3,1,2,0,1
4,189000,3,104,140,2017,0,12,1,2,0,0
1,135000,4,84,99,1983,2,8,1,2,1,2
1,56000,2,59,59,2020,1,3,1,1,0,1
1,197000,3,88,96,2016,8,11,1,2,0,1
1,89500,3,104,119,2020,2,8,1,2,1,2
1,75500,2,74,82,1925,1,2,1,1,1,0
1,87600,2,47,52,1964,1,3,1,1,0,0
1,58000,2,51,65,1970,2,10,1,1,0,1
4,88940,2,47,57,2020,1,3,1,1,1,1
1,47600,2,46,58,2016,7,7,1,1,0,0
1,105000,2,54,63,2019,0,3,1,1,0,1
1,61000,2,62,67,1978,3,10,1,1,1,2
1,190000,4,90,115,2020,1,4,1,2,0,1
1,61990,3,64,89,1973,4,4,1,1,0,1
1,150000,3,93,107,2020,1,6,1,2,0,1
4,70952,2,53,76,2021,1,6,1,1,0,1
1,63525,2,55,62,2020,1,5,1,1,0,1
1,79900,2,60,64,1993,8,8,1,1,1,1
1,109000,3,89,100,2020,1,3,1,2,0,1
1,74990,2,51,55,1990,8,10,1,1,0,1
1,95000,2,48,58,2019,8,10,1,2,0,0
4,116685,3,72,89,2020,6,7,1,2,0,1
1,55000,3,50,64,1975,9,10,1,1,0,1
1,85000,2,62,76,2020,1,2,1,1,0,1
4,158122,2,65,86,2020,1,7,1,2,0,2
1,130000,3,71,83,1985,6,8,1,2,0,1
1,85000,4,81,88,1981,3,8,1,2,1,2
1,134500,3,90,100,2020,1,4,1,2,0,2
1,121500,3,84,92,2020,2,6,1,2,1,1
1,90300,2,58,67,2020,4,4,1,1,0,1
1,41700,1,34,41,2021,0,11,1,1,0,1
1,67000,3,65,69,1970,3,4,1,1,0,1
1,158000,2,72,86,2020,2,7,1,2,1,2
1,129900,3,71,80,1976,6,10,1,2,1,0
4,124500,3,70,98,2019,1,10,1,2,1,1
4,56900,2,46,50,2020,0,6,1,1,0,1
1,65000,2,52,66,1986,8,10,1,1,0,1
1,74000,2,54,80,2019,8,9,1,1,0,1
1,94000,3,77,82,1982,9,10,1,2,0,2
1,131000,3,76,76,1991,8,8,1,2,0,1
1,150000,4,90,120,2019,0,3,1,2,2,1
1,90000,3,75,92,2019,0,5,1,2,0,1
1,130000,4,85,92,1982,2,10,1,2,1,2
1,96000,3,80,84,2012,9,10,1,2,1,1
1,41000,2,37,44,2020,7,7,1,1,0,1
1,50000,2,48,53,1960,0,3,1,1,1,0
1,115000,3,82,82,2020,8,12,1,2,0,1
4,149500,5,111,120,1940,2,4,1,2,0,2
1,80000,2,73,82,2020,2,3,1,1,0,2
1,66000,3,62,84,2021,3,6,1,2,1,1
1,79900,3,60,63,1968,2,4,1,1,0,1
1,58000,3,64,74,1970,7,10,1,1,0,1
1,131865,2,88,88,2020,4,6,1,1,1,1
4,66900,1,42,49,2020,8,11,1,1,0,1
1,72000,4,82,100,1985,10,10,1,2,0,2
1,149900,3,72,80,1986,2,4,1,2,0,1
1,66550,2,67,78,2020,7,7,1,1,1,1
1,198000,3,87,125,2008,1,4,1,2,0,2
4,49450,2,58,68,2019,2,5,1,1,1,1
1,57000,2,52,58,2020,0,4,1,1,0,1
1,69000,2,55,60,1967,9,10,1,1,0,1
4,79000,2,50,54,2019,1,1,1,1,0,1
1,53000,2,65,65,2020,1,4,1,1,1,1
1,83000,4,80,95,1970,3,4,1,2,0,1
1,139000,3,75,85,1985,3,10,1,2,0,2
1,146000,2,50,53,1980,3,9,1,1,0,1
1,36500,1,33,40,1973,0,4,1,1,0,0
1,75000,2,55,75,1984,5,10,1,1,1,1
4,128000,3,70,90,2020,1,2,1,2,0,1
4,194000,3,97,120,2017,0,4,1,2,0,1
1,76400,2,60,70,1989,8,8,1,1,0,1
4,145000,3,99,112,2020,4,6,1,2,0,2
1,95000,3,66,66,1982,0,10,1,2,0,1
1,76000,2,48,59,1983,8,8,1,1,0,1
1,62000,2,42,50,1975,4,4,1,1,0,1
1,89000,3,74,84,1980,6,10,1,2,1,1
1,156000,4,95,95,2012,1,9,1,2,0,0
1,60850,2,58,67,2021,1,5,1,1,1,1
4,89838,1,39,49,2022,0,5,1,1,0,1
1,91500,3,90,100,2007,2,5,1,2,0,0
4,178992,3,94,115,2019,3,8,1,2,0,1
1,65000,2,50,50,1970,5,10,1,1,0,1
1,115000,2,88,99,1937,3,6,1,1,0,0
4,179900,2,59,72,2017,3,8,1,2,1,1
1,71900,3,70,80,2020,3,8,1,2,0,1
4,96000,2,68,75,2009,3,4,1,1,0,1
1,59900,2,60,61,2020,3,9,1,1,1,1
1,109298,3,67,89,2021,1,9,1,2,0,1
1,145573,3,98,98,2020,1,6,1,2,1,1
1,131970,2,66,84,2021,3,3,1,1,0,1
1,74500,3,63,70,1976,2,4,1,1,0,1
1,71700,3,80,91,2020,2,8,1,2,0,1
1,73000,2,37,39,1961,2,3,1,1,0,1
4,150000,4,83,100,2020,1,2,1,2,0,1
1,63000,2,50,60,2020,2,3,1,1,1,1
1,99000,4,81,90,1983,6,8,1,2,0,2
1,48300,2,55,65,2021,4,6,1,1,0,1
1,45500,2,35,38,1977,9,10,1,1,0,1
1,54000,2,54,62,2020,1,3,1,1,0,1
1,89500,3,70,70,1985,8,8,1,2,0,1
1,42000,1,38,42,2020,1,4,1,1,0,1
4,139900,3,85,105,1984,2,3,1,2,1,2
4,68500,1,36,36,2019,8,12,1,1,0,1
1,49000,2,65,72,2020,5,5,1,1,0,1
1,49000,1,32,44,1982,10,10,1,1,1,1
1,180000,2,67,73,2017,3,8,1,2,0,1
1,120000,2,58,81,2009,5,17,1,1,0,1
1,64000,2,64,72,2020,2,5,1,1,0,1
1,78500,2,58,58,1983,10,10,1,1,0,1
1,48200,2,47,53,2021,2,8,1,1,1,1
4,189000,4,126,138,1946,7,9,1,2,0,1
1,36650,2,42,50,2020,2,4,1,1,0,1
1,64000,2,51,61,1970,3,10,1,1,0,1
1,117900,3,45,60,2020,4,7,1,1,0,1
1,65000,2,51,60,1977,4,10,1,1,0,1
1,65000,7,150,200,1930,6,6,1,3,1,0
4,179000,2,59,72,2018,3,9,1,2,0,1
1,90000,3,63,63,1986,0,8,1,2,0,0
1,52000,2,52,56,1977,9,10,1,1,0,1
1,114000,3,70,75,1984,4,4,1,2,0,0
1,94500,2,64,190,2020,0,3,1,1,0,1
1,72500,3,85,89,2020,2,4,1,2,1,1
1,53000,2,46,54,2012,1,4,1,1,0,2
1,105999,2,54,60,1946,4,6,1,1,0,0
1,155000,2,54,65,2014,3,13,1,1,1,1
1,71500,1,41,41,1985,3,8,1,1,0,1
2,43500,2,40,46,1984,3,5,1,1,0,1
1,67620,2,61,73,2020,9,9,1,1,0,1
1,130000,4,77,93,1983,5,8,2,2,0,2
1,75000,2,52,60,2019,2,3,1,1,0,1
1,42000,2,45,55,2020,4,4,1,1,0,1
1,110000,2,46,54,1965,4,4,1,1,0,1
1,51809,2,63,75,2020,3,4,1,1,1,1
1,85000,3,70,80,1984,2,8,1,2,0,1
2,69000,2,58,70,1978,1,10,1,1,0,1
1,60816,2,51,60,2020,1,6,1,1,0,1
1,65000,2,63,73,2020,4,4,1,1,0,0
4,167000,2,81,94,2018,0,4,1,1,1,1
1,84000,3,70,78,1983,4,8,1,2,1,1
4,68600,2,47,56,2021,1,6,1,1,0,1
1,55000,2,58,74,2020,1,5,1,1,0,2
1,97000,3,75,75,1935,4,5,1,2,0,2
4,117500,2,51,64,2021,7,8,1,1,0,1
1,110000,3,70,85,1981,0,8,1,1,1,1
1,38000,1,32,38,2021,5,6,1,1,0,1
1,47000,2,38,47,1978,9,10,1,1,0,1
1,75000,2,55,58,1984,3,10,1,1,0,1
1,100000,2,60,65,1940,4,6,1,2,0,0
4,168559,3,84,95,2018,1,8,1,2,0,1
1,60000,2,45,50,2009,4,13,1,1,0,0
4,178000,3,78,95,1992,7,10,1,2,0,2
1,119000,2,59,75,2019,3,6,1,1,1,0
1,55000,2,59,70,2020,1,3,1,1,0,1
1,92500,2,52,85,2020,1,3,1,1,1,1
